id,eng_text,heb_word,match_word,match_word_def,Levensht
L013.T02,I want a hands-free set [phone?] in the car.,רוצה,רוֹב,"majority, most [of]",2
L013.T02,I want a hands-free set [phone?] in the car.,דבורית,אִירִית,Irish / Gaelic (lang.),4
L013.T02,I want a hands-free set [phone?] in the car.,דבורית,בְּרִית,"covenant, alliance",4
L013.T02,I want a hands-free set [phone?] in the car.,במכונית,בְּרִית,"covenant, alliance",4
L013.T02,I want a hands-free set [phone?] in the car.,במכונית,זְכוּת,"right (legal), prerogative, privilege",4
L013.T03,No problem.,אין,אֵין,there isn't / aren't,1
L013.T03,No problem.,אין,א,Alef,2
L013.T03,No problem.,בעיה,אִי,island,3
L013.T03,No problem.,בעיה,אֵיך,how?,3
L013.T04,They [f pl] are talking on a mobile telephone.,הן,ה,He,1
L013.T04,They [f pl] are talking on a mobile telephone.,הן,הֵן,they,1
L013.T04,They [f pl] are talking on a mobile telephone.,מדברות,אֵירוֹ,Euro,4
L013.T04,They [f pl] are talking on a mobile telephone.,מדברות,בַּת,"daughter, girl",4
L013.T04,They [f pl] are talking on a mobile telephone.,בטלפון,בֵּטֶן,"stomach, abdomen, belly",4
L013.T04,They [f pl] are talking on a mobile telephone.,בטלפון,בֵּין,"between, among, amid",4
L013.T04,They [f pl] are talking on a mobile telephone.,ניד,ד,Dalet,2
L013.T04,They [f pl] are talking on a mobile telephone.,ניד,הֵד,"echo, reverberation; response, reply, feedback",2
L013.T05,Where is there a telephone?,איפה,אֵיפֹה,"where, at what place?",2
L013.T05,Where is there a telephone?,איפה,א,Alef,3
L013.T05,Where is there a telephone?,יש,י,Yod,1
L013.T05,Where is there a telephone?,יש,A,Alpha,2
L013.T05,Where is there a telephone?,טלפון,טֵלֵפוֹן,[tele]phone,3
L013.T05,Where is there a telephone?,טלפון,טֶלֶפוֹן,telephone,3
L014.N14,Forteenth lesson,שִׁעוּר,שִׁיעוּר,"lesson, class; rate, measure",1
L014.N14,Forteenth lesson,שִׁעוּר,שָׁבוּר,"broken, fractured; depressed, despondent",2
L014.N14,Forteenth lesson,אַרבָּע,אַרְבַּע,four,3
L014.N14,Forteenth lesson,אַרבָּע,אַרְנָב,"rabbit, bunny, hare",3
L014.N14,Forteenth lesson,עֶשׂרֵה,עֶזְרָה,"assistance, help",3
L014.N14,Forteenth lesson,עֶשׂרֵה,עֶשֶׂר,ten,3
L014.S03,Are you (m s) also in the mall?,גַם,גַּם,"also, too, further, additionally; even (though, if), despite that",1
L014.S03,Are you (m s) also in the mall?,גַם,חַם,hot,1
L014.S03,Are you (m s) also in the mall?,אַתָה,אַתָה,you,0
L014.S03,Are you (m s) also in the mall?,אַתָה,אֲתָר,site,2
L014.S03,Are you (m s) also in the mall?,בַּקַניוֹן,בְּקַלּוֹת,easily,4
L014.S03,Are you (m s) also in the mall?,בַּקַניוֹן,קַנְיוֹן,shopping mall; canyon,4
L014.S04,I am buying a computer for my son and daughter.,אֲנִי,אֲנִי,"I, ego",0
L014.S04,I am buying a computer for my son and daughter.,אֲנִי,אִי,island,2
L014.S04,I am buying a computer for my son and daughter.,קוֹנֶה,עוֹנֶה,"answers (m, s)",1
L014.S04,I am buying a computer for my son and daughter.,קוֹנֶה,קוֹנֶה²,buyer,1
L014.S04,I am buying a computer for my son and daughter.,מַחשֵׁב,מַחְשֵׁב,computer,1
L014.S04,I am buying a computer for my son and daughter.,מַחשֵׁב,חוֹשֵׁב,"thinks (m, s)",3
L014.S04,I am buying a computer for my son and daughter.,לַבֵּן,גַּן,"garden, park",3
L014.S04,I am buying a computer for my son and daughter.,לַבֵּן,לָבָן,white,3
L014.S04,I am buying a computer for my son and daughter.,וְלַבַּת,בַּת,"daughter, girl",4
L014.S04,I am buying a computer for my son and daughter.,וְלַבַּת,יְדַבֵּר,"will speak/talk (3rd, m, s)",4
L014.S05,I am buying (f) a mobile phone.,אֲנִי,אֲנִי,"I, ego",0
L014.S05,I am buying (f) a mobile phone.,אֲנִי,אִי,island,2
L014.S05,I am buying (f) a mobile phone.,קוֹנָה,יוֹנָה,"pigeon, dove",1
L014.S05,I am buying (f) a mobile phone.,קוֹנָה,עוֹנָה,season,1
L014.S05,I am buying (f) a mobile phone.,טֶלֶפוֹן,טֶלֶפוֹן,telephone,0
L014.S05,I am buying (f) a mobile phone.,טֶלֶפוֹן,טֵלֵפוֹן,[tele]phone,2
L014.S05,I am buying (f) a mobile phone.,נַיָד,יָד,"arm, hand[le]",2
L014.S05,I am buying (f) a mobile phone.,נַיָד,צַיִד,hunt[ing]; game,2
L014.S06,"Boris, do you speak Hebrew?",בּוֹרִיס,בּוֹנוּס,bonus,3
L014.S06,"Boris, do you speak Hebrew?",בּוֹרִיס,בּוֹס,boss,3
L014.S06,"Boris, do you speak Hebrew?",אַתָה,אַתָה,you,0
L014.S06,"Boris, do you speak Hebrew?",אַתָה,אֲתָר,site,2
L014.S06,"Boris, do you speak Hebrew?",מְדַבֵּר,יְדַבֵּר,"will speak/talk (3rd, m, s)",1
L014.S06,"Boris, do you speak Hebrew?",מְדַבֵּר,לְדַבֵּר,"to speak, talk",1
L014.S06,"Boris, do you speak Hebrew?",עִברִית,עִבְרִית,Hebrew,1
L014.S06,"Boris, do you speak Hebrew?",עִברִית,אִירִית,Irish / Gaelic (lang.),2
L014.S07,Ulpan Hebrew,עִברִית,עִבְרִית,Hebrew,1
L014.S07,Ulpan Hebrew,עִברִית,אִירִית,Irish / Gaelic (lang.),2
L014.S07,Ulpan Hebrew,שֶׁל,שֶׁל,"of, belonging to, owned by",0
L014.S07,Ulpan Hebrew,שֶׁל,שֶׁף,"chef, chief cook",1
L014.S07,Ulpan Hebrew,אוּלפָּן,אוּלְפָּן,studio,3
L014.S07,Ulpan Hebrew,אוּלפָּן,אוּלָם,hall,3
L014.S08,"But you, Rinah, speak Shabbat Hebrew.",אֲבָל,אֲבָל,"but, however",0
L014.S08,"But you, Rinah, speak Shabbat Hebrew.",אֲבָל,חֲבָל,pity,1
L014.S08,"But you, Rinah, speak Shabbat Hebrew.",אַת,אַת,you,0
L014.S08,"But you, Rinah, speak Shabbat Hebrew.",אַת,אֶת,[Direct Object Marker],1
L014.S08,"But you, Rinah, speak Shabbat Hebrew.",רִנָה,קָנָה,"bought (3rd, m, s)",2
L014.S08,"But you, Rinah, speak Shabbat Hebrew.",רִנָה,רִיצָה,"running, race, jogging",2
L014.S08,"But you, Rinah, speak Shabbat Hebrew.",מְדַבֶּרֶת,מְחַנֶּכֶת,educator,3
L014.S08,"But you, Rinah, speak Shabbat Hebrew.",מְדַבֶּרֶת,מְפַקֶּדֶת,commander,3
L014.S08,"But you, Rinah, speak Shabbat Hebrew.",עִברִית,עִבְרִית,Hebrew,1
L014.S08,"But you, Rinah, speak Shabbat Hebrew.",עִברִית,אִירִית,Irish / Gaelic (lang.),2
L014.S08,"But you, Rinah, speak Shabbat Hebrew.",שֶׁל,שֶׁל,"of, belonging to, owned by",0
L014.S08,"But you, Rinah, speak Shabbat Hebrew.",שֶׁל,שֶׁף,"chef, chief cook",1
L014.S08,"But you, Rinah, speak Shabbat Hebrew.",שַׁבָּת,שַׁבָּת,"Sabbath, day of rest; Saturday",2
L014.S08,"But you, Rinah, speak Shabbat Hebrew.",שַׁבָּת,בַּת,"daughter, girl",4
L014.S09,I (f) am tired. Do you (m s) want coffee and cake?,אֲנִי,אֲנִי,"I, ego",0
L014.S09,I (f) am tired. Do you (m s) want coffee and cake?,אֲנִי,אִי,island,2
L014.S09,I (f) am tired. Do you (m s) want coffee and cake?,עֲיֵפָה,הֲצָפָה,flooding,3
L014.S09,I (f) am tired. Do you (m s) want coffee and cake?,עֲיֵפָה,חֵיפָה,Haifa,3
L014.S09,I (f) am tired. Do you (m s) want coffee and cake?,אַתָה,אַתָה,you,0
L014.S09,I (f) am tired. Do you (m s) want coffee and cake?,אַתָה,אֲתָר,site,2
L014.S09,I (f) am tired. Do you (m s) want coffee and cake?,רוֹצֶה,רוֹצֶה,"wants (m, s)",0
L014.S09,I (f) am tired. Do you (m s) want coffee and cake?,רוֹצֶה,רוֹאֶה,"sees (m, s)",1
L014.S09,I (f) am tired. Do you (m s) want coffee and cake?,קָפֶה,קָפֶה,coffee,0
L014.S09,I (f) am tired. Do you (m s) want coffee and cake?,קָפֶה,יָפֶה,"beautiful, pleasant, pretty; nice, fine, well",1
L014.S09,I (f) am tired. Do you (m s) want coffee and cake?,וְעוּגָה,סְעוּדָה,"feast, meal, banquet",2
L014.S09,I (f) am tired. Do you (m s) want coffee and cake?,וְעוּגָה,עוּגָה,cake,2
L014.S10,No problem. There is a cafe in the mall.,אֵין,אֵין,there isn't / aren't,0
L014.S10,No problem. There is a cafe in the mall.,אֵין,אֵיך,how?,1
L014.S10,No problem. There is a cafe in the mall.,בְּעָיָה,בְּעָיָה,problem,0
L014.S10,No problem. There is a cafe in the mall.,בְּעָיָה,בְּעִיטָה,"kick; spurning, rejection",2
L014.S10,No problem. There is a cafe in the mall.,יֵשׁ,יֵשׁ,"there is/are/exist; existence, Being, entity",0
L014.S10,No problem. There is a cafe in the mall.,יֵשׁ,אֵשׁ,"fire, flame",1
L014.S10,No problem. There is a cafe in the mall.,בֵּית,בֵּין,"between, among, amid",1
L014.S10,No problem. There is a cafe in the mall.,בֵּית,בֵּן,"son, boy",2
L014.S10,No problem. There is a cafe in the mall.,קָפֶה,קָפֶה,coffee,0
L014.S10,No problem. There is a cafe in the mall.,קָפֶה,יָפֶה,"beautiful, pleasant, pretty; nice, fine, well",1
L014.S10,No problem. There is a cafe in the mall.,בַּקַניוֹן,בְּקַלּוֹת,easily,4
L014.S10,No problem. There is a cafe in the mall.,בַּקַניוֹן,קַנְיוֹן,shopping mall; canyon,4
L015.N15,Fifteenth lesson,שִׁעוּר,שִׁיעוּר,"lesson, class; rate, measure",1
L015.N15,Fifteenth lesson,שִׁעוּר,שָׁבוּר,"broken, fractured; depressed, despondent",2
L015.N15,Fifteenth lesson,חֲמֵשׁ,חָמֵשׁ,five,1
L015.N15,Fifteenth lesson,חֲמֵשׁ,אֵשׁ,"fire, flame",3
L015.N15,Fifteenth lesson,עֶשׂרֵה,עֶזְרָה,"assistance, help",3
L015.N15,Fifteenth lesson,עֶשׂרֵה,עֶשֶׂר,ten,3
L015.S00,At the sea,בַּיָם,בַּיִת,"house, home; stanza (music)",2
L015.S00,At the sea,בַּיָם,בַּלָּם,"defender, back (sports)",2
L015.S01,Where are you coming from?,מֵאַיִן,מֵאַיִן,where from? from what place?,0
L015.S01,Where are you coming from?,מֵאַיִן,יַיִן,wine,3
L015.S01,Where are you coming from?,אַתָה,אַתָה,you,0
L015.S01,Where are you coming from?,אַתָה,אֲתָר,site,2
L015.S01,Where are you coming from?,בָּא,בָּא,"come(s), [came] (m, s, [3rd])",2
L015.S01,Where are you coming from?,בָּא,בּ ב,Bet & Vet,2
L015.S02,I (m) am coming from the beach.,אֲנִי,אֲנִי,"I, ego",0
L015.S02,I (m) am coming from the beach.,אֲנִי,אִי,island,2
L015.S02,I (m) am coming from the beach.,בָּא,בָּא,"come(s), [came] (m, s, [3rd])",2
L015.S02,I (m) am coming from the beach.,בָּא,בּ ב,Bet & Vet,2
L015.S02,I (m) am coming from the beach.,מִחוֹף,חוֹף,"beach, shore",2
L015.S02,I (m) am coming from the beach.,מִחוֹף,מִחוּץ,outside (from),2
L015.S02,I (m) am coming from the beach.,הַיָם,הַאִם,yes-no?,2
L015.S02,I (m) am coming from the beach.,הַיָם,הַיוֹם,today,2
L015.S03,In the morning I swim in the sea.,בַּבּוֹקֶר,בַּצּוֹרֶת,drought,3
L015.S03,In the morning I swim in the sea.,בַּבּוֹקֶר,בּוֹקֶר,"morning, dawn",3
L015.S03,In the morning I swim in the sea.,אֲנִי,אֲנִי,"I, ego",0
L015.S03,In the morning I swim in the sea.,אֲנִי,אִי,island,2
L015.S03,In the morning I swim in the sea.,שׂוֹחֶה,שׂוֹחֶה,"swims (m, s)",0
L015.S03,In the morning I swim in the sea.,שׂוֹחֶה,דּוֹחֶה,"repulsive, repellent",2
L015.S03,In the morning I swim in the sea.,בַּיָם,בַּיִת,"house, home; stanza (music)",2
L015.S03,In the morning I swim in the sea.,בַּיָם,בַּלָּם,"defender, back (sports)",2
L015.S04,Are there hot chicks at the beach?,יֵשׁ,יֵשׁ,"there is/are/exist; existence, Being, entity",0
L015.S04,Are there hot chicks at the beach?,יֵשׁ,אֵשׁ,"fire, flame",1
L015.S04,Are there hot chicks at the beach?,חֲתִיכוֹת,חֲתִיכָה,"piece, chunk, item; gorgeous, pretty woman (coll.)",3
L015.S04,Are there hot chicks at the beach?,חֲתִיכוֹת,חֲדָשׁוֹת,news,4
L015.S04,Are there hot chicks at the beach?,בְּחוֹף,בְּלוֹג,blog,2
L015.S04,Are there hot chicks at the beach?,בְּחוֹף,בְּעוֹד,"concurrently, while; in another (minute, hour, …)",2
L015.S04,Are there hot chicks at the beach?,הַיָם,הַאִם,yes-no?,2
L015.S04,Are there hot chicks at the beach?,הַיָם,הַיוֹם,today,2
L015.S05,"No, in the morning there aren't any hot chicks there.",לֹא,לֹא,"no, not",0
L015.S05,"No, in the morning there aren't any hot chicks there.",לֹא,א,Alef,2
L015.S05,"No, in the morning there aren't any hot chicks there.",בַּבּוֹקֶר,בַּצּוֹרֶת,drought,3
L015.S05,"No, in the morning there aren't any hot chicks there.",בַּבּוֹקֶר,בּוֹקֶר,"morning, dawn",3
L015.S05,"No, in the morning there aren't any hot chicks there.",אֵין,אֵין,there isn't / aren't,0
L015.S05,"No, in the morning there aren't any hot chicks there.",אֵין,אֵיך,how?,1
L015.S05,"No, in the morning there aren't any hot chicks there.",שָׁם,יָם,"sea, ocean",2
L015.S05,"No, in the morning there aren't any hot chicks there.",שָׁם,שֵׁם,(first) name,2
L015.S05,"No, in the morning there aren't any hot chicks there.",חֲתִיכוֹת,חֲתִיכָה,"piece, chunk, item; gorgeous, pretty woman (coll.)",3
L015.S05,"No, in the morning there aren't any hot chicks there.",חֲתִיכוֹת,חֲדָשׁוֹת,news,4
L015.S06,No? So why do you go to the sea in the morning?,לֹא,לֹא,"no, not",0
L015.S06,No? So why do you go to the sea in the morning?,לֹא,א,Alef,2
L015.S06,No? So why do you go to the sea in the morning?,אָז,אַז,"then, next, at that time; so, thus, therefore; so (anyway)",1
L015.S06,No? So why do you go to the sea in the morning?,אָז,אָח,"brother, fellow; male nurse",1
L015.S06,No? So why do you go to the sea in the morning?,לָמָה,לָמָה,why?,0
L015.S06,No? So why do you go to the sea in the morning?,לָמָה,רָמָה,"level, standard; hilly region, highlands; barometric high",1
L015.S06,No? So why do you go to the sea in the morning?,אַתָה,אַתָה,you,0
L015.S06,No? So why do you go to the sea in the morning?,אַתָה,אֲתָר,site,2
L015.S06,No? So why do you go to the sea in the morning?,בַּיָם,בַּיִת,"house, home; stanza (music)",2
L015.S06,No? So why do you go to the sea in the morning?,בַּיָם,בַּלָּם,"defender, back (sports)",2
L015.S06,No? So why do you go to the sea in the morning?,בַּבּוֹקֶר,בַּצּוֹרֶת,drought,3
L015.S06,No? So why do you go to the sea in the morning?,בַּבּוֹקֶר,בּוֹקֶר,"morning, dawn",3
L015.T01,Where are you coming from this (in the) morning?,מאין,מִין,"type, kind; sex; gender (grammar); species (biology)",1
L015.T01,Where are you coming from this (in the) morning?,מאין,אֵין,there isn't / aren't,2
L015.T01,Where are you coming from this (in the) morning?,אתה,א,Alef,2
L015.T01,Where are you coming from this (in the) morning?,אתה,אִי,island,2
L015.T01,Where are you coming from this (in the) morning?,בא,א,Alef,1
L015.T01,Where are you coming from this (in the) morning?,בא,A,Alpha,2
L015.T01,Where are you coming from this (in the) morning?,בבוקר,אוֹר,light; lamp,3
L015.T01,Where are you coming from this (in the) morning?,בבוקר,בָּקָר,"beef, cattle",3
L015.T02,There aren't any hot chicks on the beacb.,אין,אֵין,there isn't / aren't,1
L015.T02,There aren't any hot chicks on the beacb.,אין,א,Alef,2
L015.T02,There aren't any hot chicks on the beacb.,חתיכות,אֵיכוּת,quality,3
L015.T02,There aren't any hot chicks on the beacb.,חתיכות,אִילוּ,"if, should, had [“irreal”]",4
L015.T02,There aren't any hot chicks on the beacb.,בחוף,חוֹף,"beach, shore",2
L015.T02,There aren't any hot chicks on the beacb.,בחוף,אוֹ,"or, either",3
L015.T03,I swim in the sea.,אני,אִי,island,1
L015.T03,I swim in the sea.,אני,א,Alef,2
L015.T03,I swim in the sea.,שוחה,אָח,"brother, fellow; male nurse",3
L015.T03,I swim in the sea.,שוחה,אוֹ,"or, either",3
L015.T03,I swim in the sea.,בים,אִם,"if, whether; in case, if",2
L015.T03,I swim in the sea.,בים,אֵם,"mother, matriarch",2
L015.T04,I am not at the beach.,אני,אִי,island,1
L015.T04,I am not at the beach.,אני,א,Alef,2
L015.T04,I am not at the beach.,לֹא,לֹא,"no, not",0
L015.T04,I am not at the beach.,לֹא,א,Alef,2
L015.T04,I am not at the beach.,בחוף,חוֹף,"beach, shore",2
L015.T04,I am not at the beach.,בחוף,אוֹ,"or, either",3
L015.T04,I am not at the beach.,הים,הֵם,they,1
L015.T04,I am not at the beach.,הים,אִם,"if, whether; in case, if",2
L015.T05,I'm coming from the sea.,אני,אִי,island,1
L015.T05,I'm coming from the sea.,אני,א,Alef,2
L015.T05,I'm coming from the sea.,בא,א,Alef,1
L015.T05,I'm coming from the sea.,בא,A,Alpha,2
L015.T05,I'm coming from the sea.,מהים,מהיר,,1
L015.T05,I'm coming from the sea.,מהים,הֵם,they,2
L016.N16,Sixteenth lesson,שִׁעוּר,שִׁיעוּר,"lesson, class; rate, measure",1
L016.N16,Sixteenth lesson,שִׁעוּר,שָׁבוּר,"broken, fractured; depressed, despondent",2
L016.N16,Sixteenth lesson,שֵׁשׁ,אֵשׁ,"fire, flame",2
L016.N16,Sixteenth lesson,שֵׁשׁ,יֵשׁ,"there is/are/exist; existence, Being, entity",2
L016.N16,Sixteenth lesson,עֶשׂרֵה,עֶזְרָה,"assistance, help",3
L016.N16,Sixteenth lesson,עֶשׂרֵה,עֶשֶׂר,ten,3
L016.S00,Bar Mitzvah,בַּר,בָּר,bar,2
L016.S00,Bar Mitzvah,בַּר,בּ ב,Bet & Vet,2
L016.S00,Bar Mitzvah,מִצוָה,מִצְווָה,commandment,2
L016.S00,Bar Mitzvah,מִצוָה,חִידָה,"riddle, puzzle",3
L016.S01,What's new?,מַה,מַה,"what? how much, why, how",0
L016.S01,What's new?,מַה,מַס,"tax, fee",1
L016.S01,What's new?,חָדָשׁ,חָדָשׁ,"new, current, recent[ly made]",0
L016.S01,What's new?,חָדָשׁ,חָמֵשׁ,five,2
L016.S02,It's my son Nethanel's Bar Mitzvah soon. I'm on a diet.,בְּקָרוֹב,בְּקָרוֹב,"soon, shortly; trailer (movie)",0
L016.S02,It's my son Nethanel's Bar Mitzvah soon. I'm on a diet.,בְּקָרוֹב,קָרוֹב,"close, near, [up]coming",3
L016.S02,It's my son Nethanel's Bar Mitzvah soon. I'm on a diet.,בַּר,בַּת,"daughter, girl",1
L016.S02,It's my son Nethanel's Bar Mitzvah soon. I'm on a diet.,בַּר,בָּר,bar,1
L016.S02,It's my son Nethanel's Bar Mitzvah soon. I'm on a diet.,מִצוָה,מִצְווָה,commandment,2
L016.S02,It's my son Nethanel's Bar Mitzvah soon. I'm on a diet.,מִצוָה,חִידָה,"riddle, puzzle",3
L016.S02,It's my son Nethanel's Bar Mitzvah soon. I'm on a diet.,לִנְתַנאֵל,יִסְתַּכֵּל,"will look (3rd, m, s)",5
L016.S02,It's my son Nethanel's Bar Mitzvah soon. I'm on a diet.,לִנְתַנאֵל,יִשְׂרָאֵל,Israel,5
L016.S02,It's my son Nethanel's Bar Mitzvah soon. I'm on a diet.,בּנִי,אֲנִי,"I, ego",2
L016.S02,It's my son Nethanel's Bar Mitzvah soon. I'm on a diet.,בּנִי,בְּלִי,without,2
L016.S02,It's my son Nethanel's Bar Mitzvah soon. I'm on a diet.,אֲנִי,אֲנִי,"I, ego",0
L016.S02,It's my son Nethanel's Bar Mitzvah soon. I'm on a diet.,אֲנִי,אִי,island,2
L016.S02,It's my son Nethanel's Bar Mitzvah soon. I'm on a diet.,בְּדִיאֶטָה,בְּדִיחָה,joke,3
L016.S02,It's my son Nethanel's Bar Mitzvah soon. I'm on a diet.,בְּדִיאֶטָה,בְּדִיקָה,"check [-up], test, examination",3
L016.S03,Congratulations!,מַזָל,מַזָּל,"luck, (good) fortune; fate, destiny; sign of the Zodiac",1
L016.S03,Congratulations!,מַזָל,מַפָּל,waterfall,2
L016.S03,Congratulations!,טוֹב,טוֹב,"good, well, pleasant, appropriate",0
L016.S03,Congratulations!,טוֹב,חוֹב,debt,1
L016.S04,But I don't understand.  Why go on a diet for a Bar Mitzvah?,אֲבָל,אֲבָל,"but, however",0
L016.S04,But I don't understand.  Why go on a diet for a Bar Mitzvah?,אֲבָל,חֲבָל,pity,1
L016.S04,But I don't understand.  Why go on a diet for a Bar Mitzvah?,אֲנִי,אֲנִי,"I, ego",0
L016.S04,But I don't understand.  Why go on a diet for a Bar Mitzvah?,אֲנִי,אִי,island,2
L016.S04,But I don't understand.  Why go on a diet for a Bar Mitzvah?,לֹא,לֹא,"no, not",0
L016.S04,But I don't understand.  Why go on a diet for a Bar Mitzvah?,לֹא,א,Alef,2
L016.S04,But I don't understand.  Why go on a diet for a Bar Mitzvah?,מְבִינָה,גְבִינָה,cheese,1
L016.S04,But I don't understand.  Why go on a diet for a Bar Mitzvah?,מְבִינָה,מְדִינָה,"state, country",1
L016.S04,But I don't understand.  Why go on a diet for a Bar Mitzvah?,לָמָה,לָמָה,why?,0
L016.S04,But I don't understand.  Why go on a diet for a Bar Mitzvah?,לָמָה,רָמָה,"level, standard; hilly region, highlands; barometric high",1
L016.S04,But I don't understand.  Why go on a diet for a Bar Mitzvah?,דִיאֶטָה,דִּיאֵטָה,diet,2
L016.S04,But I don't understand.  Why go on a diet for a Bar Mitzvah?,דִיאֶטָה,דִּילֶמָה,dilemma,3
L016.S04,But I don't understand.  Why go on a diet for a Bar Mitzvah?,לְבַר,לְבַד,alone,1
L016.S04,But I don't understand.  Why go on a diet for a Bar Mitzvah?,לְבַר,לְאַט,slowly,2
L016.S04,But I don't understand.  Why go on a diet for a Bar Mitzvah?,מִצוָה,מִצְווָה,commandment,2
L016.S04,But I don't understand.  Why go on a diet for a Bar Mitzvah?,מִצוָה,חִידָה,"riddle, puzzle",3
L016.S05,What don't you understand?,לָמָה,לָמָה,why?,0
L016.S05,What don't you understand?,לָמָה,רָמָה,"level, standard; hilly region, highlands; barometric high",1
L016.S05,What don't you understand?,אַת,אַת,you,0
L016.S05,What don't you understand?,אַת,אֶת,[Direct Object Marker],1
L016.S05,What don't you understand?,לֹא,לֹא,"no, not",0
L016.S05,What don't you understand?,לֹא,א,Alef,2
L016.S05,What don't you understand?,מְבִינָה,גְבִינָה,cheese,1
L016.S05,What don't you understand?,מְבִינָה,מְדִינָה,"state, country",1
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,אֲנִי,אֲנִי,"I, ego",0
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,אֲנִי,אִי,island,2
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,בְּדִיאֶטָה,בְּדִיחָה,joke,3
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,בְּדִיאֶטָה,בְּדִיקָה,"check [-up], test, examination",3
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,כִּי,אִי,island,2
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,כִּי,כְּלִי,"tool, instrument",2
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,אֲנִי,אֲנִי,"I, ego",0
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,אֲנִי,אִי,island,2
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,רוֹצָה,רוֹצָה,"wants (f, s)",0
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,רוֹצָה,רוֹאָה,"sees (f, s)",1
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,לִקנוֹת,לִקְנוֹת,"to buy, purchase; to get, obtain, acquire",1
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,לִקנוֹת,לִבְנוֹת,"to build, construct",2
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,שִׂמלָה,שִׂמְלָה,"dress, gown, robe",1
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,שִׂמלָה,שִׂיחָה,"conversation, talk, chat; negotiation",2
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,יָפָה,יָפָה,"beautiful, pleasant, pretty; nice, fine, well",0
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,יָפָה,יָפֶה,"beautiful, pleasant, pretty; nice, fine, well",1
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,לַבַּר,צַבָּר,prickly pear cactus; native Israeli,2
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,לַבַּר,אַבִּיר,knight,3
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,מִצוָה,מִצְווָה,commandment,2
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,מִצוָה,חִידָה,"riddle, puzzle",3
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,שֶׁל,שֶׁל,"of, belonging to, owned by",0
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,שֶׁל,שֶׁף,"chef, chief cook",1
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,נְתַנאֵל,לְאַחֵל,"to wish, congratulate",4
L016.S06,I'm on a diet because I want to buy a pretty dress for Nethanel's Bar Mitzvah!,נְתַנאֵל,לְנַהֵל,"to manage, organize",4
L016.T01,Nethanel has a Bar Mitzvah.,יש,י,Yod,1
L016.T01,Nethanel has a Bar Mitzvah.,יש,A,Alpha,2
L016.T01,Nethanel has a Bar Mitzvah.,בר,ר,Resh,1
L016.T01,Nethanel has a Bar Mitzvah.,בר,A,Alpha,2
L016.T01,Nethanel has a Bar Mitzvah.,מצוה,מַה,"what? how much, why, how",2
L016.T01,Nethanel has a Bar Mitzvah.,מצוה,אוֹ,"or, either",3
L016.T01,Nethanel has a Bar Mitzvah.,לנתנאל,חָתוּל,cat,4
L016.T01,Nethanel has a Bar Mitzvah.,לנתנאל,לְנַהֵל,"to manage, organize",4
L016.T02,I want to buy a pretty dress.,אני,אִי,island,1
L016.T02,I want to buy a pretty dress.,אני,א,Alef,2
L016.T02,I want to buy a pretty dress.,רוצה,רָצָה,"wanted (3rd, m, s)",2
L016.T02,I want to buy a pretty dress.,רוצה,רוֹב,"majority, most [of]",2
L016.T02,I want to buy a pretty dress.,לקנות,לָנוּ,to us,2
L016.T02,I want to buy a pretty dress.,לקנות,חֲנוּת,"shop, store",3
L016.T02,I want to buy a pretty dress.,שמלה,מַה,"what? how much, why, how",2
L016.T02,I want to buy a pretty dress.,שמלה,אֵל,"god, supreme diety",3
L016.T02,I want to buy a pretty dress.,יפה,ה,He,2
L016.T02,I want to buy a pretty dress.,יפה,זֶה,this,2
L016.T02,I want to buy a pretty dress.,לאשתי,אִי,island,3
