#separator:tab
#html:false
#tags column:13
אִימָא	mom		נ	n			אִימָּהוֹת	sing. less formal than אֵם	אימא שלי שוכנת בתל אביב.‏My mother resides in Tel Aviv.			DL::01 DL::Letters1 HfS::0::1 HfS::1::28
סוֹצְיוֹלוֹגְיָה	sociology		נ	n			סוֹצְיוֹלוֹגְיוֹת		לימודי הסוציולוגיהstudy of sociology			T2k::09
דַּייָּל	steward, attendant		ז	n	ד־י־ל		דַּיֶּילֶת	mostly דייל אווירflight attendant hostess, …		החיים בתור דַּיֶּילֶת מגיעים עם קצת סכנה.‏Life working as a stewardess comes with a little bit of danger.		T2k::09 ד::י::ל
מִטְעָן	cargo, freight, luggage;  charge	🧳, … / ⚡, 💣	ז	n	ט־ע־ן		מִטְעָנִים		הסוכנים מצאו סחורה מוברחת בתא המטען של המכונית.‏The agents found contraband in the trunk of the car.סוכני המכס החרימו את המטען הבלתי-חוקי ועצרו מספר חברי צוות.‏The customs agents seized the illegal cargo and arrested several crew members.לפרוק מטעןunload freightמכונה לבדיקת מטעןluggage check machine		🧳	T2k::09 ט::ע::ן
אִישּׁוּר עֲלִייָּה	immigration permit	boarding pass	ז	n			אִישּׁוּרֵי עֲלִייָּה	"approval of ascent ""boarding pass"" properly: כרטיס עלייה למטוס"	אישור עלייה לטיסהboarding pass for the flight	הנה כרטיסי הטיסה ואִישּׁוּרֵי העֲלִייָּה למטוס שלכם.‏Here's your tickets and boarding passes.		T2k::09
שַׁעַר יְצִיאָה	exit gate		ז	n			שַׁעֲרֵי יְצִיאָה	any kind: boarding, departing, …		למשל, העיר קלקיליה מוּקֶּפֶת במִכְשׁוֹל, כאשר רק שַׁעַר יְצִיאָה אחד מאפשר כניסה ויציאה.‏For example, the city of Qalqiliya is encircled by the barrier, with entrance and exit possible from only one gate.		T2k::09
נְחִיתָה	landing, touchdown		נ	n	נ־ח־ת		נְחִיתוֹת			לאחר שני נִיסְיוֹנוֹת נְחִיתָה גִּילָּה הטַייָּס את הטעות.‏After two landing attempts, the pilot realized the mistake.	🛬	T2k::09 נ::ח::ת
מִסְפַּר טִיסָה	flight number		ז	n			מִסְפְּרֵי טִיסָה			אם תַּקְלִידוּ בגוגל מִסְפַּר טִיסָה, תּוּכְלוּ לראות את מִיקּוּמוֹ המְדוּיָּק של המטוס.‏If you type in any flight number into Google, you can see exactly where the plane is.		T2k::09
בָּהִיר	pale, bright, light;  clear		ז	a	ב־ה־ר		בְּהִירָה		בז' הוא צֶבַע שַׁמֶּנֶת בָּהִיר עם גָּווֶן צְהַבְהַב.‏Beige is a pale cream color with a yellowish tint.			T2k::09 ב::ה::ר
מַחְלֶקֶת נוֹסְעִים	economy class		נ	n			מַחְלְקוֹת נוֹסְעִים	class [unit] of travelers or מַחְלֶקֶת תַּייָּרִים		המטוס אֵינוֹ מצויד במחלקת עֲסָקִים וכּוּלּוֹ מַחְלֶקֶת נוֹסְעִים.‏The plane is not equipped with a business class, and it's all economy class.		T2k::09
סַקְסוֹפוֹן	saxophone		ז	n			סַקְסוֹפוֹנִים	🇧🇪 inventor Adolphe Sax (1840s)	הילד למד סקסופון.‏The boy learned the saxophone.		🎷	T2k::10
כַּדּוּר בָּסִיס	baseball		ז	n						כדור בסיס מְשַׁעְשֵׁעַ הרבה יותר מגולף.‏Baseball [entertains] is a lot more fun than golf.	⚾	T2k::10
אִגְרוּף	boxing		ז	n	ג־ר־ף		אִגְרוּפִים	via ⚡ אֶגְרוֹףfist, punch	זירת איגרוףboxing ring	הוא נָהַג לומר כִּי אִגְרוּף גדול היה יותר של רִיקּוּד מאשר לְהִילָּחֵם.‏He used to say that great boxing was more of a dance than a [to] fight.	🥊	T2k::10 ג::ר::ף
גּוֹלְף	golf		ז	n			גּוֹלְפִים		משחק גולףplay golf		⛳	T2k::10
נְיוּ יוֹרְק	New York		נ	n					יש לי דירה קטנה בניו יורק.‏I have a small apartment in New York City.		🗽	T2k::10
רוֹמָא	Rome		נ	n					הכנסייה הקתולית ברומאRoman Catholic Church			T2k::10
הוֹקִי קֶרַח	ice hockey		ז	n					לשחק הוקי קרחplay ice hockey			T2k::10
מְרוֹץ מְכוֹנִיּוֹת	auto racing		ז	n			מְרוֹצֵי מְכוֹנִיּוֹת	less common with more formal abs. state מֵירוֹץ, but same pronunciation		הרָאלִי דאקר הוא מֵירוֹץ מְכוֹנִיּוֹת שמַצְרִיךְ כּוֹחַ סֵבֶל.‏The Dakar rally is an endurance car race. [… that requires endurace.]	🏎️	T2k::10
בִּלְתִּי רִשְׁמִי	informal, unofficial		ז	a			בִּלְתִּי רִשְׁמִית	not official		הוא ראש העיר בִּלְתִּי רִשְׁמִי של השכונה.‏He's the unofficial mayor of the neighborhood.		T2k::10
פְּרִיחָה	rash;  bloom, flowering		נ	n	פ־ר־ח		פְּרִיחוֹת	also: prosperity, development	יש לי פריחה על הזרוע.‏I have a rash on my arm.			T2k::10 פ::ר::ח
בְּחִילָה	nausea, motion sickness		נ	n	ב־ח־ל		בְּחִילוֹת		בחילה והקאותnausea & vomitingתרופה לבחילהmotion sickness medicine		🤢	T2k::10 ב::ח::ל
עֲיֵיפוּת	fatigue		נ	n	ע־י־ף		עֲיֵיפוּיּוֹת		עייפות שריריםmuscle fatigue			T2k::10 ע::י::ף
גֵּירוּד	itching		ז	n	ג־ר־ד		גֵּירוּדִים	gerud		זה עשוי לעזור לְהָקֵל על כל גֵּירוּד וכאב.‏This may help to ease any itch and pain.		T2k::10 ג::ר::ד
גָּרוֹן	larynx, throat;  neck		ז	ni	ג־ר־ר		גְּרוֹנוֹת		יש לי כאב גרון.‏I have a sore throat.הגרון שלי קצת כואב.‏My throat hurts a little.			T2k::10 ג::ר::ר
אַף מְנוּזָּל	runny nose		ז	n			אַפִּים מְנוּזָּלִים			אוֹגֵרים יכולים לְהִידָּבֵק בצִינּוּן מבני אדם ולסבול מתסמינים דומים כולל אַף מְנוּזָּל ועיטושים.‏Hamsters can catch colds from humans and experience similar symptoms, including a runny nose and sneezing.	🤧	T2k::10
אַף סָתוּם	stuffy nose		ז	n			אַפִּים סְתוּמִים	blocked nose		זה מייצר יותר לֵיחָה, ובְּכָךְ וכתּוֹצָאָה מכך אַף סָתוּם בלילה.‏This produces more mucus, thus resulting in blocked nose at night.		T2k::10
גָּרוֹן כּוֹאֵב	sore throat		ז	ni			גְּרוֹנוֹת כּוֹאֲבִים			האם יכול להיות גָּרוֹן כּוֹאֵב גס בלי טמפרטורה?‏Can there be a sore throat without a temperature?		T2k::10
טְרוֹמְבּוֹן	trombone		ז	n			טְרוֹמְבּוֹנִים			במשך כמה זמן לקחת שיעורי טְרוֹמְבּוֹן?‏How long you been taking trombone lessons?	🎺	T2k::10
לוֹבִּי	lobby		ז	n			לוֹבִים		לובי המלוןhotel lobby			T2k::10
שֵׁירוּת הַשְׁכָּמָה	wake-up service		ז	n			שֵׁרוּתֵי הַשְׁכָּמָה			שירות חדרים ושֵׁירוּת הַשְׁכָּמָה זמינים.‏Room & wake-up service(s) are available.		T2k::10
סְוִויטָה	suite		נ	n			סְוִויטוֹת		סוויטה של מלוןhotel suite			T2k::10
שֵׁירוּת חֲדָרִים	room service		ז	n			שֵׁרוּתֵי חֲדָרִים		ארוחת שירות חדריםroom service meal			T2k::10
אִינְטֶרְנֶט אַלְחוּטִי	Wi-Fi		ז	n				אַל‎non- + חוּטcable + ־ִי-ic	יש אינטרנט אלחוטי בחינם?‏Is the Wi-Fi free?נתב אינטרנט אלחוטיWi-Fi router		📶	T2k::10
מָקוֹם פָּנוּי	vacant space, opening		ז	ni			מְקוֹמוֹת פְּנוּיִים	vacancy, empty seat, …		נראה שיש מקום פנוי בקבוצה.‏It would appear there is an opening on the team.		T2k::10
טֶנִיס שׁוּלְחָן	table tennis		ז	n				ping pong	משחק טניס שולחןplay ping pong		🏓	T2k::10
סְקִי	skiing		ז	n					אני יודע לגלוש בסקי.‏I can ski.גולש הסקי סיים את המירוץ.‏The skier finished the race.סקי למרחקיםcross country skiing		⛷️	T2k::10
רְכִיבָה עַל אוֹפַנַּיִים	cycling		נ	n				riding on bicycle		רְכִיבָה עַל אוֹפַנַּיִים היא דרך נהדרת לְהַפְחִית במשקל.‏Bicycle riding is a fantastic way of losing weight.	🚴🏼‍♂️	T2k::10
נְייַר דֶּבֶק	scotch tape, sellotape		ז	ni			נְייָרוֹת דֶּבֶק	paper of glue	גליל נייר דבקroll of scotch tape			T2k::10
שַׁדְכָן	stapler;  matchmaker		ז	n	שׁ־ד־ך		שַׁדְכָנִים	"""stapler"" originally colloq."		אפשר לִלְווֹת ממך שַׁדְכָן, בבקשה?‏Can I borrow your stapler, please?אני לא כאן כדי לשחק אותה שַׁדְכָן.‏I'm not here to play matchmaker.		T2k::10 שׁ::ד::ך
סִיכָּה	pin;  brooch, clip;  staple		נ	n	ס־כ־ך		סִיכּוֹת	for sewing, hair, … also: mess ⚡ סִיכָהanointing, (mach.) lubrication		הקהל היה שקט כל כך שהיה אפשר לשמוע סִיכָּה נוֹפֶלֶת.‏The audience was so quiet you could hear a pin drop.		T2k::10 ס::כ::ך
תַּקְלִיטוֹר	CD		ז	n			תַּקְלִיטוֹרִים	תַּקְלִיטrecord + אוֹרlight	האזן לתקליטורי לימוד של עברית וחזור על מה ששמעת.‏Shadow language CDs, then repeat what you heard.		💿	T2k::10
תִּיקִייָּה	folder, filing cabinet		נ	n	ת־י־ק		תִּיקִיּוֹת			בפינות המשרד הָיוּ תִּיקִיּוֹת בצבע ירוק זית.‏In the corners of the office were olive green folders.	🗄️	T2k::10 ת::י::ק
חֶשְׁבּוֹנָאוּת	accounting		נ	n	ח־שׁ־ב		חֶשְׁבּוֹנָאוּיּוֹת			חֶשְׁבּוֹנָאוּת מְתוּחְכֶּמֶת הִסְתִּירָה את הנזקים במשך זמן מה.‏Sophisticated accounting hid the damage for a while.		T2k::10 ח::שׁ::ב
בּוֹנוּס	bonus		ז	n			בּוֹנוּסִים	Latin good	יהיה בונוס בסוף החודש.‏There'll be a bonus at the end of the month.בונוס חג המולדChristmas bonus			T2k::10
שָׂכָר	wage, salary;  payment		ז	n	שׂ־כ־ר		שְׂכָרִים		שכר הלימוד במכללה יקר.‏College tuition is expensive.קשה למצוא עבודה עם שכר רָאוּי ללא השכלה.‏Without education, it's hard to find work with a  livable [fitting] wage.			T2k::10 שׂ::כ::ר
מְכִירָה	sale		נ	n	מ־כ־ר		מְכִירוֹת	⚡ מַכִּירָהshe knows	נציג המכירות ידגים את המוצר.‏The sales representative will demonstrate the product.עמלת מכירותsales commissionשואל את איש המכירותask the salesperson			HfS::1::04 מ::כ::ר
שִׁיוּוּק	marketing		ז	n	שׁ־ו־ק		שִׁוּוּקִים		אני עובד בשיווק.‏I work in marketing.			T2k::10 שׁ::ו::ק
מַחְלֶקֶת IT	IT department		נ	n			מַחְלָקוֹת IT			בדרך כלל עסקים קטנים אינם מפעילים מַחְלֶקֶת IT.‏Small businesses usually don't have an IT department.		T2k::10
נְסִיעַת עֲסָקִים	business trip		נ	n			נְסִיעוֹת עֲסָקִים			היא נָסְעָה לנְסִיעַת עֲסָקִים עם הבוס שלה.‏She went on a business trip with her boss.		T2k::10
רוֹאֶה חֶשְׁבּוֹן	accountant		ז	n			רוֹאַת חֶשְׁבּוֹן			רוֹאֶה חֶשְׁבּוֹן יכול לַחֲסוֹךְ לך כסף.‏An accountant can save you money.		T2k::10
לְהִתְאָרֵס	to become engaged, betrothed		הִתְ	v	א־ר־ס		מִתְאָרֵסmit'aresמִתְאָרֶסֶתmit'aresetמִתְאָרְסִיםmit'arsimמִתְאָרְסוֹתmit'arsotהִתְאָרַסְתִּיhit'arastiהִתְאָרַסְנוּhit'arasnuהִתְאָרַסְתָּhit'arastaהִתְאָרַסְתְּhit'arastהִתְאָרַסְתֶּםhit'arastemהִתְאָרַסְתֶּןhit'arastenהִתְאָרֵסhit'aresהִתְאָרְסָהhit'arsaהִתְאָרְסוּhit'arsuאֶתְאָרֵסet'aresנִתְאָרֵסnit'aresתִּתְאָרֵסtit'aresתִּתְאָרְסִיtit'arsiתִּתְאָרְסוּtit'arsuתִּתְאָרֵסְנָהtit'aresnaיִתְאָרֵסyit'aresתִּתְאָרֵסtit'aresיִתְאָרְסוּyit'arsuהִתְאָרֵס!‏hit'ares!הִתְאָרְסִי!‏hit'arsi!הִתְאָרְסוּ!‏hit'arsu!הִתְאָרֵסְנָה!‏hit'aresna!			יש זוגות שמַחְלִיטִים קודם לְהִתְאָרֵס ורק אחר כך לעבוד על הפרטים הקטנים.‏Some couples decide to become engaged first and work out the fine details later.		T2k::10 א::ר::ס
הָלוֹךְ וָשׁוֹב	back & forth, to & from;  round trip		ז	a				walk & return	כרטיס נסיעה הָלוֹךְ וָשׁוֹבroundtrip ticket			T2k::10
לוּחַ זְמַנִּים	timetable, itinerary		ז	ni			לוּחוֹת זְמַנִּים			הבעיה כרגע היא שיש לי לוּחַ זְמַנִּים עמוס מדי.‏The problem at the moment is my busy schedule.		T2k::10
מְכוֹנַת כַּרְטִיסִים	ticket machine		נ	n			מְכוֹנוֹת כַּרְטִיסִים			איפה מְכוֹנַת הכַּרְטִיסִים?‏Where is the ticket machine?		T2k::10
בִּיתַן כַּרְטִיסִים	ticket booth		ז	n			בִּיתְנֵי כַּרְטִיסִים			הוא רִיסֵּק בִּיתַן כַּרְטִיסִים עם אַלַּת בייסבול.‏He smashed up a ticket booth with a baseball bat.		T2k::10
מַדְרִיד	Madrid		נ	n				"formerly Magerit, either: Arabic al-majrīṭsource of water Latin matrix""mother / womb [of rivers]"" hypothetical Celtic *mageto ritu""great bridge"""		הקתדרלה של מַדְרִיד נִמְצֵאת ממש ליד הארמון.‏Madrid's cathedral is right next to the palace.		T2k::10
נְיוּ דֶּלְהִי	New Delhi		נ	n						נְיוּ דֶּלְהִי הוא מדהים עֲבוּר המִבְנֶה המְתוּכְנָן היטב שלה.‏New Delhi is remarkable for its well-planned structure.		T2k::10
בֵּיגִ'ינְג	Beijing		נ	n				Chinese 北京northern capital		הפילים שׁוֹטְטוּ בעבר לְאוֹרְכָּהּ של סין עד לנְקוּדָּה הצפונית ביותר בֵּיגִ'ינְג.‏Elephants once roamed across China as far [a point] north as Beijing.		T2k::10
פָּרִיז	Paris		נ	n				Latin Parīsiī, a Gaulish tribe	הוא טס לפריז.‏He flew to Paris.			T2k::10
בֶּרְלִין	Berlin		נ	n				perhaps Polabian stem berl- / birl-“swamp” + suffix -in		בֶּרְלִין בִּילְּתָה מספר עשורים מאחורי חומה ומתחת להֲרִיסוֹת.‏Berlin spent several decades behind a wall & under rubble.		T2k::10
מוֹסְקְבָה	Moscow		נ	n				ref. to the river — etym. uncertain		הפְּלִישָׁה הֵבִיאָה לתגובה חֲרִיפָה של מוֹסְקְבָה.‏The invasion drew an sharp reaction from Moscow.		T2k::10
מַחְלָקָה	department, unit, ward		נ	n	ח־ל־ק		מַחְלָקוֹת	also: platoon (🪖), class (🧬)	אני רוצה לשלוח את זה במחלקה ראשונה.‏I would like to send it via first class.			T2k::10 ח::ל::ק
לַחְסוֹר	to lack, diminish		פָּעַ	v	ח־ס־ר		חָסֵרchaserחֲסֵרָהchaseraחֲסֵרִיםchaserimחֲסֵרוֹתchaserotחָסַרְתִּיchasartiחָסַרְנוּchasarnuחָסַרְתָּchasartaחָסַרְתְּchasartחֲסַרְתֶּםchasartemחֲסַרְתֶּןchasartenחָסַרchasarחָסְרָהchasraחָסְרוּchasruאֶחְסַרechsarנֶחְסַרnechsarתֶּחְסַרtechsarתֶּחְסְרִיtechseriתֶּחְסְרוּtechseruתֶּחְסַרְנָהtechsarnaיֶחְסַרyechsarתֶּחְסַרtechsarיֶחְסְרוּyechseruחֲסַר!‏chasar!חִסְרִי!‏chisri!חִסְרוּ!‏chisru!חֲסַרְנָה!‏chasarna!	חֲסַר מַשְׁמָעוּתinsignificant, unimportant; meaningless, minutia, of no significance, …		קולו היה חסר הדָּגֵשׁ וחסר הִתְלַהֲבוּת.‏His voice was flat [lacked emphasis] and lacked enthusiasm.		T2k::10 ח::ס::ר
סְחַרְחוֹרֶת	vertigo, dizziness		נ	n	ס־ח־ר		סְחַרְחוֹרוֹת	also: whirlwind [of activity]	יש לי סחרחורת.‏I feel dizzy.		😵‍💫	T2k::10
דִּי-וִי-דִּי	DVD		ז	n						יש לכם פה נַגָּן דִּי-וִי-דִּי וכמה סְרָטִים.‏There's a DVD player [for you here] and a few movies.	📀	T2k::10
מְהַדֵּק נְיָיר	paper clip		ז	n			מְהַדְּקִי נְיָיר	fastener of paper		פתק הוּצְמַד למִסְמָךְ בְּאֶמְצָעוּת מְהַדֵּק נְיָיר.‏A note was attached to the document with a paper clip.	📎	T2k::10
רַכֶּבֶת מְהִירָה	bullet train	express	נ	n			רַכָּבוֹת מְהִירוֹת			האם הממשלה צריכה להשקיע בבניית רַכֶּבֶת מְהִירָה?‏Should the government invest in building high-speed rail?	🚅	T2k::10
רַכֶּבֶת מְקוֹמִית	local train		נ	n			רַכָּבוֹת מְקוֹמִיּוֹת			התחנה הבאה על רַכֶּבֶת מְקוֹמִית זה יהיה רחוב 125.‏The next stop on this local train will be 125th Street.		T2k::10
בְּדִיקַת כַּרְטִיסִים	ticket inspection		נ	n			בְּדִיקוֹת כַּרְטִיסִים	test of ticket		עבודת הפקחית איננה רק בְּדִיקַת כַּרְטִיסִים, אלא ניהול הנסיעה ושמירה על בטיחות הנוסעים.‏The job of the ticket inspector is not just checking tickets, but also managing the trip and ensuring the safety of the passengers.		T2k::10
הֲנָחָה	discount, reduction		נ	n	נ־ו־ח		הֲנָחוֹת	colloq.: concession	אתה יכול לתת לי הנחה?‏Could you give me a discount?הנחה גדולהbig discountהנחה של חמישים אחוזfifty percent off saleקופון הנחה של 50 סנטcoupon for 50 cents OFF			T2k::20 נ::ו::ח
שֶׁמֶן זַיִת	olive oil		ז	n			שִׁמְנֵי זַיִת			התַּבְשִׁיל מוּגָּשׁ לעיתים קרובות עם שֶׁמֶן זַיִת ויין אדום.‏The dish is often served with olive oil & red wine.		T2k::20
עוֹבֵד מִשְׂרָד	office worker		ז	n			עוֹבֶדֶת מִשְׂרָד		עובד משרד במשרה חלקיתpart-time office worker			T2k::20
נוּרַת לַהַט	light bulb		נ	n			נוּרוֹת לַהַט	light-bulb of blaze		אור מגיע ממקורות רבים כמו אש, נוּרַת לַהַט, שמש וכו'.‏Light comes from many sources such as fire, light bulbs, the sun, etc.	💡	T2k::20
פְּרוֹפֵסוֹר	professor		ז	n			פְּרוֹפֵסוֹרִית		הפרופסור מלמד שיעור.‏The professor is teaching a lesson.הפרופסור הסביר את הדיאגרמה.‏The professor explained the diagram.הסטודנט שואל את הפרופסור שאלה.‏The university student is asking the professor a question.פרופסור למתמטיקהmath professor			T2k::20
לוֹס אַנְגֶ'לֶס	Los Angeles		נ	n				"🇪🇸 ""the Angels"", from the much longer original name"		לוס אנג'לס יכולה להיות מקום מבלבל.‏Los Angeles can be a confusing place.		T2k::20
לְסַמֵּס	to text, SMS		פִּעֵ	v	ס־מ־ס		מְסַמֵּסmesamesמְסַמֶּסֶתmesamesetמְסַמְּסִיםmesamsimמְסַמְּסוֹתmesamsotסִימַּסְתִּיsimastiסִימַּסְנוּsimasnuסִימַּסְתָּsimastaסִימַּסְתְּsimastסִימַּסְתֶּםsimastemסִימַּסְתֶּןsimastenסִימֵּסsimesסִימְּסָהsimsaסִימְּסוּsimsuאֲסַמֵּסasamesנְסַמֵּסnesamesתְּסַמֵּסtesamesתְּסַמְּסִיtesamsiתְּסַמְּסוּtesamsuתְּסַמֵּסְנָהtesamesnaיְסַמֵּסyesamesתְּסַמֵּסtesamesיְסַמְּסוּyesamsuסַמֵּס!‏sames!סַמְּסִי!‏samsi!סַמְּסוּ!‏samsu!סַמֵּסְנָה!‏samesna!	ל־‏	סימס בפלאפוןtext on a cellular phone	אֲסַמֵּס לך את כל הפְּרָטִים ברגע שהוא ישלח לי אותם.‏I'll text you with the details as soon as he sends them.		T2k::20 ס::מ::ס
כַּפְתּוֹר	button;  switch;  bud		ז	n			כַּפְתּוֹרִים		כפתור חום עם ארבעה חוריםbrown 4-hole button		🧥🔲🌱	T2k::20
לִגְרוֹר	to drag, haul, tow, pull		פָּעַ	v	ג־ר־ר		גּוֹרֵרgorerגּוֹרֶרֶתgoreretגּוֹרְרִיםgorerimגּוֹרְרוֹתgorerotגָּרַרְתִּיgarartiגָּרַרְנוּgararnuגָּרַרְתָּgarartaגָּרַרְתְּgarartגְּרַרְתֶּםgrartemגְּרַרְתֶּןgrartenגָּרַרgararגָּרְרָהgareraגָּרְרוּgareruאֶגְרוֹרegrorנִגְרוֹרnigrorתִּגְרוֹרtigrorתִּגְרְרִיtigreriתִּגְרְרוּtigreruתִּגְרוֹרְנָהtigrornaיִגְרוֹרyigrorתִּגְרוֹרtigrorיִגְרְרוּyigreruגְּרוֹר!‏gror!גִּרְרִי!‏gireri!גִּרְרוּ!‏gireru!גְּרוֹרְנָה!‏grorna!			עדיף לא לִגְרוֹר את הרגליים בקשר לנושא הזה.‏It is better not to drag your feet on this matter.		T2k::20 ג::ר::ר
קוֹלֵגָה	colleague, workmate		נ	n			קוֹלֵגוֹת	same forms for both ♀ & ♂	דוד ואני קולגות.‏David and I are colleagues.			T2k::20
כְּלִי אוֹכֶל	dinnerware, dish		ז	n			כְּלֵי אוֹכֶל		שטף כלי אוכלwash a dish	אין לחלוק כְּלֵי אוֹכֶל או שתיה עם אנשים חולים.‏Don't share eating or drinking utensils with sick people.		T2k::20
תַּנּוּר	oven, stove;  heater		ז	n	נ־ו־ר		תַּנּוּרִים		תנור גזgas heater			T2k::20 נ::ו::ר
אִיפּוּר	makeup, cosmetics		ז	n	א־פ־ר		אִפְּוָרִים		שמה אִיפּוּרputting on makeup	את יכולה לשים אִיפּוּר אבל את לא יכולה לְהַסְתִּיר את השִׁגָּעוֹן.‏You can put on makeup, but you can't hide crazy.		T2k::20 א::פ::ר
חִיטָּה	wheat		נ	ni	ח־י־ט		חִיטִּים	לְחַייֵּטto tailor, sew	שדה חיטהwheat field		🌾	T2k::20 ח::י::ט
כָּרֵס	potbelly		נ	n	כ־ר־ס		כְּרֵסוֹת	"""protruding"" abdomen, ie. mostly: fat one"		הדרך הטובה ביותר להוריד כֶּרֶס בירה היא עשיית דיאטה ופעילות גופנית.‏The best way to lose a beer belly is through diet and physical activity.		T2k::20 כ::ר::ס
סוּפַת בְּרָקִים	thunderstorm		נ	n			סוּפוֹת בְּרָקִים		סופת ברקים חמורהsevere thunderstorm			T2k::20
מְכוֹנָאי	mechanic		ז	n			מְכוֹנָאיִית			מְכוֹנָאי טוב יוכל לתקן את זה תוך יום.‏Good mechanic can fix it in a day.		T2k::20
וִויסְקִי	whiskey		ז	n			וִויסְקִים			אני אֶקַּח טִיפָּה וויסקי, בבקשה.‏I'll have a spot of whiskey, please.	🥃	T2k::20
תִּיעוּדִי	documentary		ז	n	ת־ע־ד		תִּיעוּדִים			בדיוק צפיתי בסרט תִּיעוּדִי מרתק על זה.‏I just watched a fascinating documentary about this.		T2k::20 ת::ע::ד
טְרִיגוֹן	stingray		ז	n			טְרִיגוֹנִים	orig.: ancient triangular lyre	טריגון חוםbrown stingray	טְרִיגוֹן יש נשק אֵימְתָנִי, עקיצה אַרְסִית.‏The stingray has a terrifying weapon, a venomous barb.		T2k::20
זַחַל	caterpillar, inchworm		ז	n	ז־ח־ל		זַחֲלִית	לִזְחוֹלto crawl, cringe	הזחל זוחל לאט.‏The caterpillar is crawling slowly.הזחל זוחל על גדר העץ.‏The inchworm is crawling on the wooden fence.			T2k::20 ז::ח::ל
פָּרַת מֹשֶׁה רַבֵּנוּ	ladybug		נ	n			פָּרוֹת מֹשֶׁה רַבֵּנוּ	cow of Moses our teacher, via Yiddish after similar affectionate names 🐄: (as in 🇷🇺) due to its milky secretion or comparing the spots to certain hides Moses: replacing Mary (as in 🇩🇪)	פרת משה רבנו אדומה עם נקודות שחורותred ladybug with black spots		🐞	T2k::20
גַּחְלִילִית	firefly		נ	n	ג־ח־ל		גַּחְלִילִיּוֹת		הגחלילית נמצאת על העלה הירוק.‏The firefly is on the green leaf.גחלילית על עלהfirefly on a leaf			T2k::20 ג::ח::ל
קַרְנָף	rhinoceros		ז	n			קַרְנַפָּה	קֶרֶןhorn + אַףnose via 🇬🇷 word's makeup		בְּנִיגּוּד לאמונה רוֹוַחַת, קֶרֶן קַרְנָף היא בעצם לא שִׁיקּוּי אהבה.‏Contrary to popular belief, rhino horn is actually not an aphrodisiac.	🦏	T2k::20
זֶבְּרָה	zebra		נ	n			זֶבְּרוֹת		זברה מפוספסת בשחור ולבןblack and white striped zebra		🦓	T2k::20
גִ'ירָף	giraffe		ז	n			גִ'ירָפָה	ult. Persian flute leg	ג'ירפה בערבהgiraffe in the grasslands		🦒	T2k::20
טַוָּוס	peacock		ז	n	ט־ו־ס		טַוָּוסָה		נוצות הטווס הן יפות.‏The peacock's feathers are beautiful.		🦚	T2k::20 ט::ו::ס
עָגוּר	crane		ז	n			עֲגוּרִים		עגור אפורgray crane	לאחר מכן הייתה מקפלת את המכתב לעָגוּר נייר ושחררה אותו.‏Afterwards, she would fold the letter into a paper crane and release it.		T2k::20
בַּרְבּוּר	swan		ז	n			בַּרְבּוּרִים		הברבור שוחה באגם.‏The swan is swimming in the lake.		🦢	T2k::20
טִיגְרִיס	tiger		ז	n			טִיגְרִיסִית	"Iranian tiγra""pointed"""	טיגריס בנגליBengal tiger		🐅	T2k::20
בַּרְדְּלָס	cheetah		ז	n			בַּרְדְּלָסִית	🇬🇷 párdalisleopard	ברדלס מנומרspotted cheetah			T2k::20
יָגוּאָר	jaguar		ז	n			יָגוּאָרִים	Old Tupi îaûára the cat & any ferocious hunting beast	יגואר מנומרspotted jaguar			T2k::20
סָלָמַנְדְּרָה	salamander, newt		נ	n			סָלָמַנְדְּרות	from 🇬🇷		אם סָלָמַנְדְּרָה מאבדת את זנבה, מערכת העֲצַבִּים הפרימיטיבית שלה מתחילה לגדל זנב אחר מיד.‏If a salamander loses its tail, its primitive nervous system begins regenerating another immediately.	🦎	T2k::20
אֶמוּ	emu		ז	n			אֶמוּאִית		אמו הוא ציפור גדולה שאינה מעופפת.‏The emu is a large, flightless bird.			T2k::20
קֶנְגּוּרוּ	kangaroo		ז	n						יש באוסטרליה יותר קֶנְגּוּרוּ מבני אדם.‏In Australia, there are more kangaroos than people.	🦘	T2k::20
קוֹאָלָה	koala		נ	n			קוֹאָלוֹת			"על אף שרבים מְכַנִּים חיה זו ""דוב קואלה"", הקואלות הִינָּן חיות כיס ואינם דובים.‏Despite often being called 'koala bears,' koalas are marsupials and not bears."	🐨	T2k::20
בַּרְווָזָן	platypus		ז	n			בַּרְווָזָנִים	→ בַּרְווָזduck due to resemblance		הבַּרְווָזָן והקִיפּוֹדָן הם כיום היוֹנְקִים היחידים שמְטִילִים ביצים.‏The platypus and the echidna are the only mammals alive today that lay eggs.		T2k::20
צִיקָדָה	cicada		נ	n			צִיקָדות		ציקדה ירוקהgreen cicada			T2k::20
תּוֹלַעַת	worm, maggot		נ	ni	י־ל־ע		תּוֹלָעִים	also as: תּוֹלֵעָה	תולעים בעפרworms in dirt	היא תולעת ספרים ולא עובר יום בלי שהיא קוראת.‏I am a bookworm and no day passes without reading.	🪱	DL::57 DL::ConstructState2 T2k::20 י::ל::ע
אַיָּיל	deer		ז	n			אַיָּילָה		לאַייָּלִים יש  קרניים.‏Male deer have antlers.		🦌	T2k::20
שׁוּעָל	fox		ז	n			שׁוּעָלָה		שועל ערמומיsly fox	משפחה של שׁוּעָלִים יכולה לאכול תְּרֵיסָר למינגים בכל יום.‏A family of foxes can eat a dozen lemmings each day.	🦊	T2k::20
